#Table1
objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
1237671768542545205,6122,301,4,130,1333,3,258.200392286019,64.1346929672174,23.16471,22.57407,21.7176,20.97982,20.8725,0.9903197,0.2143552,0.1624128,0.1330424,0.5192488
1237671768542545207,6122,301,4,130,1335,3,258.197644742426,64.1513142214868,25.76297,22.10185,21.12744,21.08929,20.51291,1.374046,0.1529706,0.1083018,0.1536864,0.4244845
1237671768542545215,6122,301,4,130,1343,3,258.206985771613,64.1376099953502,23.05038,22.66056,21.58062,21.50641,23.44475,0.8625516,0.2233759,0.1264119,0.1784211,1.289793
1237671768542545216,6122,301,4,130,1344,3,258.209267826917,64.136892838996,22.89082,23.60208,22.89661,22.4781,22.6726,0.4462297,0.2833861,0.2125734,0.2148921,0.7880417
1237671768542545321,6122,301,4,130,1449,3,257.979991824772,64.1096142345846,23.20964,23.46301,22.36525,22.33535,21.7827,0.7002722,0.3229888,0.1740646,0.2568711,0.7092914
1237671768542545330,6122,301,4,130,1458,3,257.994255345918,64.1102453538174,23.74882,23.28755,22.39689,22.67098,21.85635,0.7979568,0.2223514,0.1387194,0.2615581,0.5725792
1237671768542545360,6122,301,4,130,1488,3,258.0354101954,64.1247568590375,24.80726,24.64718,22.30364,20.9819,20.06748,1.142369,0.6002873,0.1405649,0.06790863,0.1475921
1237671768542545372,6122,301,4,130,1500,3,258.044498416082,64.1407960556867,22.83309,23.69951,21.38251,20.259,19.79303,0.6287159,0.4727173,0.09305061,0.05301163,0.165967
1237671768542545377,6122,301,4,130,1505,6,258.050067700342,64.1477330765814,25.98415,24.16298,22.22691,21.47622,21.10809,0.5255651,0.4083321,0.1126134,0.08722796,0.3064508
1237671768542545380,6122,301,4,130,1508,3,258.058144475536,64.1373969162019,23.32343,23.68775,22.56233,23.18047,21.05386,0.6669772,0.3371317,0.1846221,0.4454951,0.3535775
1237671768542545389,6122,301,4,130,1517,3,258.067631228031,64.1466840801665,23.15722,23.75492,22.70052,21.93887,21.14083,0.547885,0.3293984,0.1848445,0.1428475,0.3409964
1237671768542545390,6122,301,4,130,1518,3,258.068125408604,64.1506725010261,25.35161,24.12045,22.76569,21.49976,20.64056,0.8815758,0.4263237,0.1962397,0.09682892,0.2240405
1237671768542545391,6122,301,4,130,1519,3,258.07242687846,64.1435487241227,23.30184,23.58396,22.87263,22.90176,23.13524,0.620834,0.2896548,0.213773,0.3209741,0.7926846
1237671768542545399,6122,301,4,130,1527,3,258.086943497042,64.139531944814,22.54993,23.57098,22.05608,22.03574,21.38387,0.3849029,0.3252316,0.1244037,0.1831081,0.482641
1237671768542545412,6122,301,4,130,1540,6,258.099718668429,64.1504295303702,25.18375,24.08809,22.4783,21.3276,20.3133,0.9336019,0.4070056,0.1483393,0.08207622,0.1650433
1237671768542545413,6122,301,4,130,1541,3,258.097011313169,64.1513223063216,25.44604,24.06723,23.07359,22.17838,21.79648,0.9374455,0.4532267,0.288351,0.1948324,0.6323357
1237671768542545424,6122,301,4,130,1552,3,258.115102182228,64.1459766233942,26.26921,24.67656,22.08655,22.84811,24.18711,0.636553,0.7758625,0.1574549,0.4541386,0.6228797
1237671768542545434,6122,301,4,130,1562,6,258.129824026286,64.1439533988592,25.26465,23.31485,22.56336,22.29274,22.02729,1.077806,0.26407,0.1911226,0.2292369,0.7558347
1237671768542545465,6122,301,4,130,1593,3,258.201971451987,64.1328474700118,23.60612,23.44753,22.55567,22.7431,21.3286,0.8312696,0.274581,0.1742493,0.3017984,0.4309902
1237671768542545468,6122,301,4,130,1596,6,258.203537642658,64.1442785336242,24.53363,23.82868,22.3339,21.06585,20.30718,1.043543,0.3221761,0.1230404,0.06121431,0.154846
1237671768542545469,6122,301,4,130,1597,6,258.201935162772,64.1495650655584,22.58024,23.56229,22.76076,22.84201,21.41558,0.3391222,0.2704453,0.1830968,0.282261,0.4014244
1237671768542545575,6122,301,4,130,1703,6,258.120031839621,64.1424820558002,23.93363,26.21407,24.87551,22.30742,20.68081,0.8294046,0.3409124,0.5207352,0.1646218,0.2044306
1237671768542545582,6122,301,4,130,1710,3,258.13965011958,64.1417527556806,23.29051,24.23417,22.53523,21.46192,20.57267,0.8812383,0.6703911,0.2491148,0.1473576,0.3202181
1237671768542545595,6122,301,4,130,1723,3,258.201028957325,64.1412851738311,25.63297,25.2064,23.60426,22.05755,21.30088,0.7780875,0.6199392,0.3861367,0.1592273,0.3999064
1237671768542545609,6122,301,4,130,1737,6,258.180606196018,64.1514572487787,24.44097,25.13752,24.66735,24.72169,20.31801,1.001114,0.5481877,0.5367646,0.5185282,0.1517342
1237671768542545616,6122,301,4,130,1744,3,258.057343514952,64.149850510374,24.52392,23.52324,22.53734,22.54462,22.24199,1.2301,0.3068479,0.203458,0.3031747,0.8488402
1237671768542545620,6122,301,4,130,1748,3,258.165900933442,64.1526880156153,26.51794,23.36035,22.52585,22.07669,21.27238,0.4308847,0.2705086,0.1917658,0.1956748,0.451526
1237671768542545631,6122,301,4,130,1759,3,258.11536775101,64.1582779921968,22.76713,23.95628,22.69631,21.89293,21.29977,0.5020089,0.480558,0.2683462,0.1859925,0.5199816
1237671768542609420,6122,301,4,131,12,6,258.232529914098,64.1375105397378,19.04876,17.41842,16.80171,16.61738,16.51364,0.02475529,0.004938574,0.005239392,0.005507172,0.009355414
1237671768542609426,6122,301,4,131,18,3,258.233299469472,64.1343066274783,22.1642,21.97529,20.59409,20.22247,19.88894,0.3577191,0.1046612,0.04889048,0.05784296,0.1782319
1237671768542609428,6122,301,4,131,20,6,258.230611203959,64.1391490864885,23.41306,23.84771,23.11073,22.83721,21.64674,0.6156143,0.3217365,0.2311924,0.2686186,0.4482812
1237671768542609430,6122,301,4,131,22,6,258.232381599515,64.1358705040078,25.37416,24.17669,24.76237,23.21442,22.51599,0.7957698,0.38954,0.52479,0.3381794,0.688063
1237671768542610034,6122,301,4,131,626,3,258.220273856698,64.1334576149969,24.20644,21.15518,20.20527,19.83242,19.32492,1.340729,0.04587639,0.0301565,0.03217429,0.09335451
1237671768542610035,6122,301,4,131,627,3,258.213587012833,64.1490322787865,25.46458,22.86229,22.10935,21.68086,22.6144,0.9237432,0.1688101,0.1220245,0.1332759,0.890272
1237671768542610043,6122,301,4,131,635,6,258.223288586048,64.1357665515503,23.60466,23.41847,24.68429,24.56739,22.52568,0.691578,0.2250586,0.520749,0.5217157,0.6889437
1237671768542610047,6122,301,4,131,639,3,258.22140595472,64.1431446314471,23.53668,22.9188,22.18211,23.26288,22.39518,0.7007271,0.1605919,0.1135329,0.3917529,0.738282
1237671768542610058,6122,301,4,131,650,3,258.236623936113,64.1230268924149,23.22438,23.03714,22.46463,22.50834,21.7591,0.6790466,0.2066324,0.1796909,0.2789953,0.6444365
1237671768542610062,6122,301,4,131,654,3,258.234866400663,64.1275426468814,23.36085,23.18942,23.04771,22.1447,21.34574,0.5948374,0.1870124,0.2135855,0.1488911,0.3538067
1237671768542610073,6122,301,4,131,665,3,258.241433568292,64.1224861531816,23.51392,22.16535,21.59528,21.52844,20.95893,0.7085442,0.08463305,0.07015805,0.09520807,0.2802691
1237671768542610079,6122,301,4,131,671,6,258.240493381073,64.1281520857268,22.85218,24.39261,22.28979,21.00156,20.05391,0.4116955,0.4466252,0.1148043,0.0559332,0.1212073
1237671768542610080,6122,301,4,131,672,3,258.241780431061,64.1293261735125,24.56347,21.66597,20.99405,20.76257,20.84783,2.22541,0.1040834,0.08636866,0.1193979,0.5453101
1237671768542610087,6122,301,4,131,679,3,258.248130849923,64.129247401422,25.75447,21.79921,20.88587,20.57615,20.49959,0.9752945,0.08242909,0.05575893,0.06254145,0.2745095
1237671768542610706,6122,301,4,131,1298,3,258.217993231283,64.1446224565903,24.78376,24.39602,22.31623,21.38324,20.93659,1.190225,0.5286492,0.1487423,0.09746888,0.3147341
1237671768542610956,6122,301,4,131,1548,3,258.209427619826,64.1487323967465,23.75563,23.05678,22.38085,21.37226,20.82309,1.441764,0.306805,0.2493653,0.1547185,0.4557793
1237671768542610965,6122,301,4,131,1557,6,258.242517109361,64.1313113655806,24.64832,24.33954,24.6108,22.40096,23.73526,1.050249,0.4419171,0.553976,0.1877106,0.5405682
1237671939804561433,6162,301,3,133,25,6,258.024108612869,64.0445563478958,16.37732,14.86846,14.8674,12.73233,13.12111,0.007503553,0.004541671,0.01067573,0.001541429,0.005936606
1237671939804561435,6162,301,3,133,27,3,258.032429785991,64.0429566520254,21.73584,19.67429,18.75822,18.29198,18.02934,0.2070633,0.01587548,0.01074273,0.0103391,0.02670772
1237671939804561438,6162,301,3,133,30,3,258.026625320311,64.0472331845143,25.2864,23.43137,22.41543,21.73162,21.67256,0.8120634,0.2504447,0.1397381,0.1111964,0.3663661
1237671939804561439,6162,301,3,133,31,6,258.032088992943,64.0445801677205,25.61884,24.97773,23.92382,22.96786,21.06738,0.6628456,0.5848868,0.4526548,0.3115728,0.2321141
1237671939804561463,6162,301,3,133,55,6,258.139657260265,64.0361788807313,16.42292,14.76514,14.2301,14.0808,14.057,0.006409994,0.003035486,0.003511406,0.003739462,0.004189482
1237671939804561464,6162,301,3,133,56,6,258.127956474617,64.0299384420918,15.16778,14.93921,14.80719,15.14729,13.28784,0.005366835,0.01001588,0.01092879,0.01212265,0.005377444
1237671939804561468,6162,301,3,133,60,3,258.096472713234,64.0325247558209,19.74413,17.56668,16.5453,16.11852,15.78846,0.04538295,0.005149777,0.003739001,0.003663469,0.006476355
1237671939804561469,6162,301,3,133,61,6,258.161640764398,64.0443257930419,22.38034,19.71276,18.22763,17.26995,16.80783,0.2545794,0.01407275,0.007246896,0.005800213,0.009909094
1237671939804561470,6162,301,3,133,62,3,258.208366383736,64.0529482205171,19.22208,17.00105,16.03318,15.59466,15.34225,0.04538298,0.004396979,0.003275655,0.003198165,0.006463798
1237671939804561474,6162,301,3,133,66,3,258.067495327645,64.0367718751392,19.88776,17.80275,16.81038,16.36799,16.01531,0.05192012,0.0058539,0.004133952,0.004003015,0.007428243
1237671939804561478,6162,301,3,133,70,3,258.117679672048,64.0311021602684,19.87116,17.84584,16.8345,16.38828,16.09958,0.06186564,0.006521917,0.004604185,0.004374964,0.009035381
1237671939804561479,6162,301,3,133,71,6,258.079304878993,64.0456172406063,24.12425,20.39309,18.97379,17.95106,17.42216,0.860738,0.02160509,0.0104948,0.00755635,0.0138784
1237671939804561482,6162,301,3,133,74,3,258.099136042375,64.0364910511972,20.7059,18.48481,17.39518,17.07906,16.71403,0.0902672,0.008408884,0.005261502,0.005432393,0.01084295
1237671939804561483,6162,301,3,133,75,3,258.133634671946,64.0385560326226,19.56118,17.64848,16.64314,16.21251,15.97259,0.05867575,0.006904202,0.004506823,0.004314322,0.00960007
1237671939804561487,6162,301,3,133,79,3,258.080537265349,64.0356334104144,18.81614,16.63012,15.65813,15.25769,15.02383,0.06324681,0.005006138,0.003522045,0.003521375,0.008463643
1237671939804561494,6162,301,3,133,86,6,258.072335010505,64.0403093955909,24.23348,20.89938,19.46384,18.49763,18.00447,0.8913209,0.03109978,0.0140339,0.009903164,0.02005498
1237671939804561507,6162,301,3,133,99,6,258.081892336943,64.0350147387876,24.92276,22.96045,22.17181,24.3618,22.82689,0.8934766,0.2008071,0.1336942,0.6665442,0.5980814
1237671939804561508,6162,301,3,133,100,3,258.113882503033,64.0340045953319,22.75169,20.49649,19.628,19.20986,19.03254,0.4281955,0.02956308,0.0182904,0.01756611,0.05121419
1237671939804561516,6162,301,3,133,108,6,258.213579351777,64.049518458819,21.48704,20.32545,19.92253,19.72037,19.83837,0.1260456,0.0209722,0.0189653,0.02131065,0.08050679
1237671939804561517,6162,301,3,133,109,3,258.136525244273,64.0352132436631,24.63616,22.23687,24.80215,24.36184,19.48845,1.053602,0.105947,0.6244133,0.6216185,0.06212562
1237671939804561519,6162,301,3,133,111,3,258.143566076061,64.0362505065795,24.9542,22.51409,21.28122,20.9026,21.04582,0.950437,0.1277853,0.05756275,0.05774857,0.2374239
1237671939804561526,6162,301,3,133,118,6,258.208458208748,64.0488928941076,25.65082,25.08856,24.71228,24.309,19.00302,0.6248807,0.5693222,0.5736352,0.5515196,0.04166103
1237671939804561530,6162,301,3,133,122,6,258.06106660787,64.0449193362412,25.0121,22.99579,21.93387,20.79686,20.41156,0.9431953,0.1778002,0.09630922,0.05176106,0.1402578
1237671939804561537,6162,301,3,133,129,6,258.08737523156,64.0292336652496,24.54436,24.10866,22.15105,21.18204,20.54761,0.9968899,0.4066699,0.1119455,0.06905465,0.1507001
1237671939804561642,6162,301,3,133,234,3,258.24026130708,64.0510324043104,19.98869,18.03933,17.15539,16.76332,16.51385,0.07910972,0.007816929,0.005617437,0.005608907,0.01337698
1237671939804561644,6162,301,3,133,236,3,258.226396605187,64.0547105529803,21.23444,19.33139,18.44384,18.06085,17.83714,0.1318498,0.0125607,0.00878675,0.008756619,0.02284593
1237671939804561650,6162,301,3,133,242,3,258.236553762733,64.0531396472375,23.30561,21.02281,20.07052,19.48541,19.20402,0.6597188,0.03889681,0.02434412,0.02131076,0.06028998
1237671939804561651,6162,301,3,133,243,3,258.220449676553,64.0549485756306,21.3699,20.39255,20.05415,19.7429,19.95961,0.1343915,0.02409576,0.02404762,0.02557986,0.1154864
1237671939804561654,6162,301,3,133,246,3,258.250803924554,64.0514446193665,23.35486,22.33052,21.41311,21.12646,20.85163,0.6605617,0.116958,0.07640926,0.08051761,0.2379946
1237671939804561655,6162,301,3,133,247,6,258.252294879104,64.0561622945623,23.42069,23.10658,21.49283,20.91855,20.91755,0.6131919,0.1946626,0.06599252,0.0563949,0.2139359
1237671939804561657,6162,301,3,133,249,6,258.223839406033,64.056670091613,24.31881,23.55685,22.20395,21.62847,22.18481,0.9094144,0.2622956,0.1115122,0.09374826,0.4843135
1237671939804561658,6162,301,3,133,250,3,258.221491035307,64.05751480332,23.62345,23.08343,21.93963,21.61011,22.00141,0.7205829,0.1943409,0.0984074,0.1037423,0.4927125
1237671939804561659,6162,301,3,133,251,6,258.237479664315,64.0483453726154,25.98395,24.09442,22.6381,21.93617,22.37462,0.5170138,0.4211085,0.1768177,0.1360779,0.5809948
1237671939804561661,6162,301,3,133,253,3,258.242509801101,64.0562883408373,25.02411,22.71729,21.64671,21.66548,21.94478,1.214018,0.1740265,0.09858544,0.1556461,0.6331071
1237671939804561663,6162,301,3,133,255,3,258.245239382701,64.0479754393784,24.55164,25.17621,23.53266,22.37271,22.54333,1.047173,0.6184341,0.3756954,0.2033947,0.622688
1237671939804561664,6162,301,3,133,256,6,258.246152891835,64.0563574398074,24.25956,23.6968,22.81005,22.35062,22.93845,0.9541317,0.313241,0.2017628,0.1896428,0.6157712
1237671939804561667,6162,301,3,133,259,6,258.22782463514,64.0526916212813,24.04818,24.02834,22.96367,22.96207,23.28994,0.8822327,0.3903352,0.2261061,0.3073236,0.5471553
1237671939804561670,6162,301,3,133,262,3,258.239162767607,64.0468624930598,24.40623,24.49291,24.48398,22.64239,22.78631,1.075207,0.5490602,0.6488796,0.2657362,0.668609
1237671939804561671,6162,301,3,133,263,3,258.249688524577,64.0568478259201,24.26167,23.93353,23.53119,23.25758,22.6339,0.9894887,0.3874597,0.3794941,0.423273,0.6466665
1237671939804561674,6162,301,3,133,266,6,258.24295327727,64.0473159959811,25.89357,23.90017,23.21471,22.79834,22.96693,0.6858198,0.4343416,0.3766722,0.3681456,0.7859443
1237671939804561675,6162,301,3,133,267,3,258.24503266935,64.0546242774083,24.54116,23.73061,23.79614,23.37243,23.57089,1.128665,0.355244,0.4895954,0.4833554,0.5608919
1237671939804561693,6162,301,3,133,285,6,258.240857661565,64.1044370177498,17.74985,16.5122,16.09857,15.95413,15.90435,0.011496,0.00372841,0.003927274,0.004298697,0.006525141
1237671939804561816,6162,301,3,133,408,3,257.980121318827,64.0793111067537,20.87755,18.90534,17.99062,17.58206,17.32433,0.1072166,0.01002744,0.007047761,0.006938469,0.01662729
1237671939804561817,6162,301,3,133,409,3,257.983495008318,64.077977447925,24.5353,23.92573,21.25239,20.45922,20.06242,1.479775,0.5377931,0.07896673,0.05746022,0.157159
1237671939804561818,6162,301,3,133,410,3,257.983019530276,64.0776558554638,24.60791,23.52492,23.29683,23.41614,22.01128,1.173564,0.3031456,0.3456261,0.5096923,0.5492009
1237671939804561830,6162,301,3,133,422,3,257.991871547624,64.0891510021973,18.8715,16.84598,15.92457,15.48088,15.13799,0.03455658,0.004136099,0.003252046,0.003161851,0.005716679
1237671939804561831,6162,301,3,133,423,3,257.987103144247,64.0847498375066,20.39081,19.18195,18.84223,18.62953,18.69775,0.1111094,0.01585523,0.01689644,0.0206719,0.08386656
1237671939804561832,6162,301,3,133,424,3,257.991610528638,64.0927352805936,22.77603,21.69987,21.0853,20.73453,20.70621,0.3947333,0.06106872,0.04886068,0.0514275,0.1881797
1237671939804561833,6162,301,3,133,425,6,257.991587765682,64.0918275857981,25.53153,24.20807,22.97722,23.2206,21.86332,0.7225547,0.4377697,0.2301974,0.3798078,0.431519
1237671939804561847,6162,301,3,133,439,6,258.004663532636,64.0550378950956,20.9103,19.94219,19.64064,19.53691,19.48978,0.07868551,0.01588915,0.01547492,0.01846414,0.0579027
1237671939804561853,6162,301,3,133,445,6,258.00776236162,64.0645482949498,21.68036,19.26039,17.9787,17.45592,17.19436,0.1426426,0.01062275,0.006519704,0.006182629,0.01212275
1237671939804561862,6162,301,3,133,454,3,258.029198583189,64.0554908617312,19.4303,17.4287,16.4969,16.06833,15.74951,0.0474425,0.005157641,0.003851535,0.003764012,0.007569985
1237671939804561863,6162,301,3,133,455,3,258.025565786037,64.0538945497793,21.65671,19.74719,18.90191,18.55311,18.27202,0.2838131,0.02270222,0.01607254,0.01687914,0.04574355
1237671939804561873,6162,301,3,133,465,6,258.040103793,64.0371842038063,22.05615,19.74358,18.47131,17.96114,17.73583,0.1935425,0.01429678,0.008160052,0.007618413,0.01672558
1237671939804561874,6162,301,3,133,466,6,258.039458471394,64.0376035405291,23.51779,20.36136,19.21349,18.60643,18.20193,0.6300305,0.0229324,0.01320189,0.01138352,0.02436282
1237671939804561968,6162,301,3,133,560,6,258.166209417143,64.0398336507027,21.45793,18.90854,17.57008,16.15334,15.44005,0.1193268,0.00882112,0.005586389,0.004456056,0.005610505
1237671939804561969,6162,301,3,133,561,3,258.166209203708,64.0416363656281,23.05048,21.65714,21.0481,20.65047,22.29319,0.6069283,0.06987168,0.05765283,0.05923267,0.7281511
1237671939804561980,6162,301,3,133,572,3,258.187916681741,64.0310221817594,21.09698,19.19179,18.28752,17.89297,17.55083,0.142858,0.01288229,0.008909096,0.008866658,0.02160995
1237671939804562113,6162,301,3,133,705,6,258.01445041566,64.052102750815,23.18347,21.2964,19.94466,18.53601,17.82843,0.4715508,0.04070427,0.01890486,0.01005475,0.01758851
1237671939804562125,6162,301,3,133,717,3,258.009562097471,64.0709394842751,21.42309,20.34588,19.76959,19.35569,19.15079,0.1610693,0.02564335,0.02168431,0.0216067,0.06455895
1237671939804562143,6162,301,3,133,735,6,258.161776560367,64.0265942236045,21.83158,20.79665,20.30701,20.15475,20.00773,0.1620956,0.02841381,0.02444196,0.02861006,0.08983402
1237671939804562144,6162,301,3,133,736,3,258.166421012568,64.0271303108879,21.82846,20.81853,20.44344,20.1843,20.30079,0.2710739,0.04291991,0.04484612,0.05242176,0.2240575
1237671939804562145,6162,301,3,133,737,6,258.159404115404,64.0273666503376,24.25257,23.1365,22.37094,21.97425,21.80356,0.9944264,0.2107384,0.1457136,0.146503,0.4402604
1237671939804562316,6162,301,3,133,908,3,257.975599822495,64.0847469595528,25.33569,24.9714,22.48717,21.92161,21.83407,0.8099849,0.5806956,0.1501064,0.1322646,0.4204651
1237671939804562326,6162,301,3,133,918,3,257.991445400836,64.0791386050162,23.03145,21.50958,20.87809,20.5273,20.14281,0.7045618,0.07241285,0.0606266,0.06753179,0.1825495
1237671939804562327,6162,301,3,133,919,3,257.999712207841,64.0574245917432,23.36045,21.95664,21.24231,21.19594,21.35611,0.8329072,0.09831961,0.07374426,0.1022799,0.4379438
1237671939804562338,6162,301,3,133,930,3,258.006910206052,64.0587947259067,24.55281,22.2067,21.59612,21.67292,21.21542,1.527077,0.1264992,0.1063798,0.1666597,0.4236564
1237671939804562341,6162,301,3,133,933,3,258.009317430923,64.062185235698,23.05234,22.03788,21.59686,21.37588,21.00787,0.6596362,0.1074299,0.1020802,0.1234959,0.3343416
1237671939804562344,6162,301,3,133,936,6,257.9998442298,64.0954962761441,22.55018,21.26624,20.92916,20.86445,20.85607,0.2885892,0.03941375,0.03816171,0.04923359,0.1800941
1237671939804562346,6162,301,3,133,938,3,258.007956010945,64.0755831093574,23.25467,22.04591,21.74227,21.27203,22.24724,0.638433,0.08800367,0.09380488,0.08954483,0.6338065
1237671939804562350,6162,301,3,133,942,3,258.017009555541,64.0620005053501,22.16538,20.82555,20.1359,19.78909,19.50924,0.3937144,0.04665803,0.03723712,0.04047133,0.1287021
1237671939804562355,6162,301,3,133,947,3,258.025332690175,64.0594292332348,21.89667,21.41885,20.29425,19.91211,19.67994,0.3048322,0.07574483,0.04208705,0.04420028,0.1393817
1237671939804562362,6162,301,3,133,954,3,258.017389416196,64.086823691151,24.00442,21.46659,20.22318,19.78256,19.51325,0.9442737,0.05170551,0.02556725,0.02477691,0.07046804
1237671939804562370,6162,301,3,133,962,3,258.039392480628,64.046878896761,23.75436,22.71237,23.08489,22.14357,21.86688,0.871296,0.1567878,0.2987484,0.1955842,0.523772
1237671939804562372,6162,301,3,133,964,3,258.03409039701,64.0635526980228,22.38439,20.84411,20.36821,20.20658,20.07607,0.3764108,0.03912602,0.03655318,0.04562003,0.1546254
1237671939804562376,6162,301,3,133,968,3,258.041549463924,64.0489018728671,24.44787,22.30022,21.79963,21.5252,21.25713,1.222105,0.1142026,0.1168489,0.119764,0.3559176
1237671939804562388,6162,301,3,133,980,3,258.047726936063,64.0501565589501,23.95376,22.27455,21.66091,21.56213,21.35044,1.089003,0.1182029,0.09627256,0.128189,0.3931835
1237671939804562394,6162,301,3,133,986,3,258.05556717137,64.0479355345963,22.44274,20.37745,19.63257,19.26777,19.15614,0.5246372,0.03427209,0.02599141,0.0272531,0.09287627
1237671939804562410,6162,301,3,133,1002,3,258.063650147502,64.0506673270265,23.16414,22.34647,21.78715,21.48879,21.3621,0.9842864,0.1884518,0.1633519,0.1837218,0.624134
1237671939804562465,6162,301,3,133,1057,6,258.1221933995,64.0259081019831,23.83124,25.69998,24.14626,22.21683,21.51446,0.7830613,0.5059761,0.5134897,0.1666784,0.3294962
1237671939804562511,6162,301,3,133,1103,3,258.14767860382,64.041451455355,24.20769,22.58751,22.30736,22.19997,22.33187,1.376345,0.1722957,0.1914692,0.2491216,0.8309847
1237671939804562546,6162,301,3,133,1138,3,258.175720130497,64.0334585500377,22.80139,22.33382,20.95567,20.58052,19.8524,0.4971239,0.1281613,0.05480122,0.05639955,0.1153576
1237671939804562561,6162,301,3,133,1153,3,258.183406281481,64.0416677290701,23.03836,22.13247,21.72617,21.27184,21.53647,0.6849453,0.1205011,0.1297237,0.1300234,0.5807025
1237671939804562564,6162,301,3,133,1156,3,258.183819800693,64.0474427799398,23.64368,22.81814,22.41506,21.84469,21.36882,0.7247935,0.153353,0.148162,0.1291776,0.3156984
1237671939804562586,6162,301,3,133,1178,3,258.201335299732,64.0386570208709,23.1584,21.1975,20.42676,20.25692,19.97643,0.7566625,0.05552492,0.04065481,0.0500144,0.1527766
1237671939804562606,6162,301,3,133,1198,3,258.214426506958,64.056909149586,23.39321,21.78572,20.98736,20.39527,21.34313,1.727423,0.1652166,0.1209819,0.1046369,0.9497513
1237671939804562607,6162,301,3,133,1199,6,258.216386040362,64.0566971164125,24.20692,25.33562,23.92239,22.63468,22.70845,0.8795367,0.5484545,0.429332,0.2196037,0.552631
1237671939804562609,6162,301,3,133,1201,3,258.215680627055,64.0600795741717,24.05029,21.48631,20.7389,20.33821,20.41508,1.142781,0.06053115,0.04507985,0.04547023,0.1891035
1237671939804562610,6162,301,3,133,1202,3,258.213806990136,64.0591860166574,24.73162,22.55742,21.91058,21.66656,22.07029,1.213862,0.1416129,0.1148807,0.1330247,0.619081
1237671939804562655,6162,301,3,133,1247,3,258.24095505659,64.0729595339867,22.69336,21.2191,20.43249,20.08087,19.98955,0.5611931,0.05938684,0.04411257,0.04753034,0.1914579
1237671939804562661,6162,301,3,133,1253,3,258.242198800102,64.0824031721015,24.41851,23.19569,22.0066,21.48564,21.38233,0.9534049,0.1968697,0.09597418,0.08469303,0.2931966
1237671939804562664,6162,301,3,133,1256,3,258.242034536677,64.0941403088917,22.69217,22.60044,22.1344,22.03024,21.46819,0.3843109,0.1354237,0.1269712,0.164783,0.3796604
1237671939804562670,6162,301,3,133,1262,6,258.251959936602,64.0759106181879,26.14831,23.25686,21.46676,20.70269,20.08819,0.4284528,0.2063633,0.06078283,0.04406551,0.1000027
1237671939804562756,6162,301,3,133,1348,6,257.9963714572,64.0633628385817,24.2698,24.27793,22.49177,22.17709,20.93617,0.9364662,0.4453788,0.1474919,0.1597187,0.2057127
1237671939804562760,6162,301,3,133,1352,6,257.99584626175,64.0732700982563,23.13167,23.37006,22.72527,22.50463,22.46097,0.4957304,0.2380341,0.186796,0.2209344,0.5746656
1237671939804562775,6162,301,3,133,1367,6,258.000292775941,64.1007663528425,24.16982,23.26814,22.66348,22.67051,22.75571,0.8618463,0.1986937,0.1594885,0.2224104,0.536096
1237671939804562783,6162,301,3,133,1375,3,258.030188336203,64.0503906949796,23.66048,24.20129,22.85194,21.57302,21.40422,0.6870529,0.4193308,0.1958609,0.0933813,0.2895207
1237671939804562849,6162,301,3,133,1441,3,258.153026905765,64.0323167006814,25.83608,22.93999,22.1574,21.66133,21.82746,0.83907,0.2279386,0.162558,0.1526258,0.620647
1237671939804562856,6162,301,3,133,1448,3,258.159421838551,64.0418253761983,25.545,23.04242,22.21716,21.76523,22.17372,0.8467954,0.2065637,0.1416568,0.1355493,0.6095822
1237671939804562859,6162,301,3,133,1451,6,258.169849788128,64.0373543545235,24.47602,23.31414,21.67627,20.72723,20.04774,0.9548578,0.2184619,0.07338438,0.04616613,0.09712115
1237671939804562866,6162,301,3,133,1458,3,258.189559104057,64.0343681532243,23.79457,22.8948,21.86773,21.72032,21.3822,1.02983,0.2080578,0.1242585,0.1556495,0.4380355
1237671939804562883,6162,301,3,133,1475,3,258.21714465827,64.0415716807816,24.87795,23.05908,22.11466,21.98735,21.82663,1.136182,0.211419,0.1310343,0.1692016,0.5190642
1237671939804562909,6162,301,3,133,1501,6,258.236237007329,64.0598123558509,24.61949,23.82931,22.50363,21.26776,20.79604,1.011803,0.3405897,0.1559458,0.07571109,0.1964271
1237671939804562910,6162,301,3,133,1502,6,258.237551783806,64.0753811866935,23.60824,24.2034,22.37211,20.71595,20.01587,0.6688129,0.4210101,0.1326929,0.04554402,0.09577222
1237671939804562918,6162,301,3,133,1510,6,258.243883718525,64.0858629786614,25.65805,24.09268,22.43122,21.73182,21.26031,0.7184824,0.4383367,0.1575992,0.1204035,0.3063866
1237671939804562952,6162,301,3,133,1544,3,257.991347443355,64.0659270641927,23.89458,24.20087,22.72864,21.63065,21.02705,0.8653304,0.4556642,0.1949324,0.1090878,0.2429685
1237671939804562994,6162,301,3,133,1586,6,258.234046008221,64.1113367156084,25.66739,24.52388,22.78272,21.72196,21.61728,0.693533,0.5321719,0.2047134,0.1151877,0.3864172
1237671939804563010,6162,301,3,133,1602,6,258.168258292928,64.0348336346229,24.10958,24.63364,25.11036,24.52086,20.95418,0.8575869,0.5157173,0.5486696,0.5429835,0.2020824
