#Table1
objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
1237671768542544239,6122,301,4,130,367,3,258.02863539221,64.1421990207149,19.65694,17.98155,17.41032,16.9697,16.73729,0.04997948,0.006431109,0.0210136,0.005612716,0.01455422
1237671768542544244,6122,301,4,130,372,6,258.035194221511,64.1280010975007,22.61838,20.22905,18.78391,17.87185,17.33846,0.3203451,0.01910117,0.009733606,0.007655831,0.01489247
1237671768542544245,6122,301,4,130,373,3,258.038646116288,64.1293653057497,23.57942,21.90989,20.97333,20.5537,20.05348,0.9485836,0.08925533,0.05678706,0.05923953,0.1776903
1237671768542544246,6122,301,4,130,374,3,258.042913835837,64.1284296369838,25.41767,22.78665,21.96889,20.68045,19.88487,1.034768,0.1795315,0.126463,0.06292612,0.1519016
1237671768542544247,6122,301,4,130,375,6,258.040462062265,64.1279370320498,24.02541,24.80923,23.80507,22.45235,22.84977,0.8511664,0.5307167,0.3772682,0.1915651,0.7329427
1237671768542544274,6122,301,4,130,402,3,258.056998922109,64.141002360159,19.2431,17.33631,16.45946,16.05503,15.7029,0.06259231,0.005955728,0.004594705,0.004568471,0.01137515
1237671768542544275,6122,301,4,130,403,3,258.06336157697,64.142225689045,22.07024,21.57176,20.67603,20.27235,19.6704,0.3115848,0.07295774,0.04823149,0.05039715,0.1378837
1237671768542544302,6122,301,4,130,430,3,258.070586222534,64.1399704777321,21.22519,19.40198,18.5644,18.22244,17.91962,0.1422104,0.01335202,0.009856388,0.0101292,0.029322
1237671768542544303,6122,301,4,130,431,6,258.070159054566,64.1391550409416,24.85648,25.02408,22.57253,21.22502,20.39486,1.000254,0.5790451,0.1555978,0.07231475,0.171021
1237671768542544304,6122,301,4,130,432,6,258.074311121079,64.1383731774708,23.72215,24.2979,22.9516,21.291,20.4638,0.729264,0.4278226,0.1936842,0.07003992,0.1682388
1237671768542544323,6122,301,4,130,451,6,258.088741813757,64.148607713541,20.93481,18.17522,16.9224,16.42449,16.14266,0.0838059,0.006334907,0.005291084,0.005271891,0.007839339
1237671768542544326,6122,301,4,130,454,6,258.086449107101,64.1573737813548,20.39799,19.43057,19.14412,19.06205,18.9573,0.05799923,0.01169452,0.01169733,0.01365638,0.04708306
1237671768542544330,6122,301,4,130,458,3,258.095659977437,64.1412793868674,18.59752,17.57762,17.20822,16.87209,16.74444,0.02774484,0.005449689,0.005587595,0.005799298,0.0186597
1237671768542544384,6122,301,4,130,512,6,258.154305826819,64.1404918372706,20.31687,19.44773,19.16697,19.06625,19.03388,0.05513386,0.01202611,0.01197689,0.01383808,0.05057173
1237671768542544387,6122,301,4,130,515,6,258.155359085552,64.1470202265692,21.10994,19.39747,18.91994,18.72706,18.64711,0.09791838,0.01149657,0.01039746,0.01131512,0.03718308
1237671768542544479,6122,301,4,130,607,3,258.12687859823,64.1585676239965,19.31751,17.9222,17.22688,16.8344,16.59118,0.07251609,0.00947177,0.009775146,0.007820111,0.02606879
1237671768542544480,6122,301,4,130,608,3,258.122169130227,64.1584768486559,21.94251,20.30252,19.77985,19.52484,19.35888,0.4278462,0.03690809,0.03445216,0.04114062,0.1605188
1237671768542544803,6122,301,4,130,931,3,257.988447644086,64.1092581306461,23.95147,22.55331,21.30069,22.83512,21.92571,2.889137,0.3480694,0.1763844,1.044152,2.02009
1237671768542544812,6122,301,4,130,940,3,257.992528816286,64.1127983546126,23.5064,22.90086,22.61503,21.77683,21.60154,0.686095,0.1599743,0.1663156,0.1212044,0.4775299
1237671768542544826,6122,301,4,130,954,3,258.001882068382,64.1045610788601,23.28793,22.53049,21.6441,20.95923,20.77077,0.852586,0.1624293,0.114046,0.09472642,0.3729103
1237671768542544827,6122,301,4,130,955,6,257.998651125239,64.1054034454815,24.95235,24.50762,24.2298,22.317,21.65954,0.9123159,0.4708433,0.4647024,0.1685623,0.4481294
1237671768542544833,6122,301,4,130,961,6,258.005379855412,64.1087249069262,23.63914,23.12879,22.93851,22.45376,21.60414,0.7104142,0.1846764,0.2026563,0.2033853,0.4513806
1237671768542544861,6122,301,4,130,989,6,258.019851433307,64.1116432422872,23.18703,21.2007,20.07754,19.6393,19.33896,0.5101823,0.03752027,0.02043314,0.0199285,0.06524625
1237671768542544862,6122,301,4,130,990,3,258.018457297611,64.1127760860315,23.69268,24.62631,22.88458,21.29612,22.30342,0.8822234,0.6205022,0.2342614,0.08990443,0.8157885
1237671768542544903,6122,301,4,130,1031,6,258.040041496311,64.1221885975769,25.12236,23.33686,25.23783,25.38345,23.78866,0.8720697,0.2139212,0.4825977,0.3621661,0.5041726
1237671768542544911,6122,301,4,130,1039,6,258.040192884541,64.1385600991157,25.16531,21.1292,19.88064,19.1708,18.79165,0.8541957,0.03577462,0.01798407,0.01466056,0.04169033
1237671768542544922,6122,301,4,130,1050,3,258.044655475147,64.1365486138055,23.35465,21.39804,20.59459,20.19732,19.90806,0.813319,0.05687675,0.04177636,0.04387259,0.1577526
1237671768542544925,6122,301,4,130,1053,6,258.04732356668,64.133250307049,25.86344,21.27306,20.06901,19.65802,19.28428,0.549208,0.03963121,0.02027108,0.01998109,0.06153194
1237671768542544937,6122,301,4,130,1065,6,258.05684755143,64.1325871598292,24.43632,22.72927,22.1846,21.9712,22.33926,0.9635462,0.1295758,0.1035525,0.1265277,0.6633888
1237671768542544949,6122,301,4,130,1077,3,258.060054734534,64.1348539662981,23.32671,22.67162,21.92567,20.9301,20.94217,0.849369,0.1804871,0.1403013,0.08968151,0.4175093
1237671768542544981,6122,301,4,130,1109,6,258.074104616427,64.1506686951034,23.3799,21.7752,20.47838,19.65954,19.13437,0.5758597,0.05847747,0.02677324,0.02003527,0.05454852
1237671768542544986,6122,301,4,130,1114,3,258.082583120422,64.1407790685424,23.79697,21.63239,20.96047,20.5231,20.15999,1.539428,0.09377433,0.07938843,0.0882404,0.2784116
1237671768542544992,6122,301,4,130,1120,6,258.079728940994,64.1521204436193,26.03905,23.23569,21.84863,20.08232,19.3544,0.49819,0.2019131,0.08055755,0.02795817,0.06792855
1237671768542544997,6122,301,4,130,1125,3,258.087363969225,64.1437479431323,26.3836,21.38271,20.94741,20.94047,21.22987,0.899515,0.08863778,0.0893667,0.1366231,0.8216612
1237671768542545029,6122,301,4,130,1157,6,258.095156063332,64.15732057241,23.82098,23.13337,22.96608,22.37281,21.82235,0.8611549,0.1949918,0.225868,0.2043022,0.5538526
1237671768542545170,6122,301,4,130,1298,6,258.173586628953,64.1496934915465,25.34045,23.16808,25.73497,24.20141,22.83839,0.8007519,0.1844493,0.372638,0.5265312,0.7103739
1237671768542545177,6122,301,4,130,1305,3,258.18232232684,64.1553814455341,26.62792,20.50279,19.6733,19.25948,19.23966,0.6327125,0.0372823,0.02704093,0.02782746,0.1247303
1237671768542545196,6122,301,4,130,1324,6,258.192848248086,64.1478789815289,26.43739,23.08717,25.39407,24.18377,22.32197,0.3799589,0.1842861,0.506996,0.5943224,0.7090727
1237671768542545205,6122,301,4,130,1333,3,258.200392286019,64.1346929672174,23.16471,22.57407,21.7176,20.97982,20.8725,0.9903197,0.2143552,0.1624128,0.1330424,0.5192488
1237671768542545207,6122,301,4,130,1335,3,258.197644742426,64.1513142214868,25.76297,22.10185,21.12744,21.08929,20.51291,1.374046,0.1529706,0.1083018,0.1536864,0.4244845
1237671768542545215,6122,301,4,130,1343,3,258.206985771613,64.1376099953502,23.05038,22.66056,21.58062,21.50641,23.44475,0.8625516,0.2233759,0.1264119,0.1784211,1.289793
1237671768542545216,6122,301,4,130,1344,3,258.209267826917,64.136892838996,22.89082,23.60208,22.89661,22.4781,22.6726,0.4462297,0.2833861,0.2125734,0.2148921,0.7880417
1237671768542545321,6122,301,4,130,1449,3,257.979991824772,64.1096142345846,23.20964,23.46301,22.36525,22.33535,21.7827,0.7002722,0.3229888,0.1740646,0.2568711,0.7092914
1237671768542545330,6122,301,4,130,1458,3,257.994255345918,64.1102453538174,23.74882,23.28755,22.39689,22.67098,21.85635,0.7979568,0.2223514,0.1387194,0.2615581,0.5725792
1237671768542545360,6122,301,4,130,1488,3,258.0354101954,64.1247568590375,24.80726,24.64718,22.30364,20.9819,20.06748,1.142369,0.6002873,0.1405649,0.06790863,0.1475921
1237671768542545372,6122,301,4,130,1500,3,258.044498416082,64.1407960556867,22.83309,23.69951,21.38251,20.259,19.79303,0.6287159,0.4727173,0.09305061,0.05301163,0.165967
1237671768542545377,6122,301,4,130,1505,6,258.050067700342,64.1477330765814,25.98415,24.16298,22.22691,21.47622,21.10809,0.5255651,0.4083321,0.1126134,0.08722796,0.3064508
1237671768542545380,6122,301,4,130,1508,3,258.058144475536,64.1373969162019,23.32343,23.68775,22.56233,23.18047,21.05386,0.6669772,0.3371317,0.1846221,0.4454951,0.3535775
1237671768542545389,6122,301,4,130,1517,3,258.067631228031,64.1466840801665,23.15722,23.75492,22.70052,21.93887,21.14083,0.547885,0.3293984,0.1848445,0.1428475,0.3409964
1237671768542545390,6122,301,4,130,1518,3,258.068125408604,64.1506725010261,25.35161,24.12045,22.76569,21.49976,20.64056,0.8815758,0.4263237,0.1962397,0.09682892,0.2240405
1237671768542545391,6122,301,4,130,1519,3,258.07242687846,64.1435487241227,23.30184,23.58396,22.87263,22.90176,23.13524,0.620834,0.2896548,0.213773,0.3209741,0.7926846
1237671768542545399,6122,301,4,130,1527,3,258.086943497042,64.139531944814,22.54993,23.57098,22.05608,22.03574,21.38387,0.3849029,0.3252316,0.1244037,0.1831081,0.482641
1237671768542545412,6122,301,4,130,1540,6,258.099718668429,64.1504295303702,25.18375,24.08809,22.4783,21.3276,20.3133,0.9336019,0.4070056,0.1483393,0.08207622,0.1650433
1237671768542545413,6122,301,4,130,1541,3,258.097011313169,64.1513223063216,25.44604,24.06723,23.07359,22.17838,21.79648,0.9374455,0.4532267,0.288351,0.1948324,0.6323357
1237671768542545424,6122,301,4,130,1552,3,258.115102182228,64.1459766233942,26.26921,24.67656,22.08655,22.84811,24.18711,0.636553,0.7758625,0.1574549,0.4541386,0.6228797
1237671768542545434,6122,301,4,130,1562,6,258.129824026286,64.1439533988592,25.26465,23.31485,22.56336,22.29274,22.02729,1.077806,0.26407,0.1911226,0.2292369,0.7558347
1237671768542545465,6122,301,4,130,1593,3,258.201971451987,64.1328474700118,23.60612,23.44753,22.55567,22.7431,21.3286,0.8312696,0.274581,0.1742493,0.3017984,0.4309902
1237671768542545468,6122,301,4,130,1596,6,258.203537642658,64.1442785336242,24.53363,23.82868,22.3339,21.06585,20.30718,1.043543,0.3221761,0.1230404,0.06121431,0.154846
1237671768542545469,6122,301,4,130,1597,6,258.201935162772,64.1495650655584,22.58024,23.56229,22.76076,22.84201,21.41558,0.3391222,0.2704453,0.1830968,0.282261,0.4014244
1237671768542545575,6122,301,4,130,1703,6,258.120031839621,64.1424820558002,23.93363,26.21407,24.87551,22.30742,20.68081,0.8294046,0.3409124,0.5207352,0.1646218,0.2044306
1237671768542545582,6122,301,4,130,1710,3,258.13965011958,64.1417527556806,23.29051,24.23417,22.53523,21.46192,20.57267,0.8812383,0.6703911,0.2491148,0.1473576,0.3202181
1237671768542545595,6122,301,4,130,1723,3,258.201028957325,64.1412851738311,25.63297,25.2064,23.60426,22.05755,21.30088,0.7780875,0.6199392,0.3861367,0.1592273,0.3999064
1237671768542545609,6122,301,4,130,1737,6,258.180606196018,64.1514572487787,24.44097,25.13752,24.66735,24.72169,20.31801,1.001114,0.5481877,0.5367646,0.5185282,0.1517342
1237671768542545616,6122,301,4,130,1744,3,258.057343514952,64.149850510374,24.52392,23.52324,22.53734,22.54462,22.24199,1.2301,0.3068479,0.203458,0.3031747,0.8488402
1237671768542545620,6122,301,4,130,1748,3,258.165900933442,64.1526880156153,26.51794,23.36035,22.52585,22.07669,21.27238,0.4308847,0.2705086,0.1917658,0.1956748,0.451526
1237671768542545631,6122,301,4,130,1759,3,258.11536775101,64.1582779921968,22.76713,23.95628,22.69631,21.89293,21.29977,0.5020089,0.480558,0.2683462,0.1859925,0.5199816
1237671768542609420,6122,301,4,131,12,6,258.232529914098,64.1375105397378,19.04876,17.41842,16.80171,16.61738,16.51364,0.02475529,0.004938574,0.005239392,0.005507172,0.009355414
1237671768542609426,6122,301,4,131,18,3,258.233299469472,64.1343066274783,22.1642,21.97529,20.59409,20.22247,19.88894,0.3577191,0.1046612,0.04889048,0.05784296,0.1782319
1237671768542609428,6122,301,4,131,20,6,258.230611203959,64.1391490864885,23.41306,23.84771,23.11073,22.83721,21.64674,0.6156143,0.3217365,0.2311924,0.2686186,0.4482812
1237671768542609430,6122,301,4,131,22,6,258.232381599515,64.1358705040078,25.37416,24.17669,24.76237,23.21442,22.51599,0.7957698,0.38954,0.52479,0.3381794,0.688063
1237671768542610034,6122,301,4,131,626,3,258.220273856698,64.1334576149969,24.20644,21.15518,20.20527,19.83242,19.32492,1.340729,0.04587639,0.0301565,0.03217429,0.09335451
1237671768542610035,6122,301,4,131,627,3,258.213587012833,64.1490322787865,25.46458,22.86229,22.10935,21.68086,22.6144,0.9237432,0.1688101,0.1220245,0.1332759,0.890272
1237671768542610043,6122,301,4,131,635,6,258.223288586048,64.1357665515503,23.60466,23.41847,24.68429,24.56739,22.52568,0.691578,0.2250586,0.520749,0.5217157,0.6889437
1237671768542610047,6122,301,4,131,639,3,258.22140595472,64.1431446314471,23.53668,22.9188,22.18211,23.26288,22.39518,0.7007271,0.1605919,0.1135329,0.3917529,0.738282
1237671768542610058,6122,301,4,131,650,3,258.236623936113,64.1230268924149,23.22438,23.03714,22.46463,22.50834,21.7591,0.6790466,0.2066324,0.1796909,0.2789953,0.6444365
1237671768542610062,6122,301,4,131,654,3,258.234866400663,64.1275426468814,23.36085,23.18942,23.04771,22.1447,21.34574,0.5948374,0.1870124,0.2135855,0.1488911,0.3538067
1237671768542610073,6122,301,4,131,665,3,258.241433568292,64.1224861531816,23.51392,22.16535,21.59528,21.52844,20.95893,0.7085442,0.08463305,0.07015805,0.09520807,0.2802691
1237671768542610079,6122,301,4,131,671,6,258.240493381073,64.1281520857268,22.85218,24.39261,22.28979,21.00156,20.05391,0.4116955,0.4466252,0.1148043,0.0559332,0.1212073
1237671768542610080,6122,301,4,131,672,3,258.241780431061,64.1293261735125,24.56347,21.66597,20.99405,20.76257,20.84783,2.22541,0.1040834,0.08636866,0.1193979,0.5453101
1237671768542610087,6122,301,4,131,679,3,258.248130849923,64.129247401422,25.75447,21.79921,20.88587,20.57615,20.49959,0.9752945,0.08242909,0.05575893,0.06254145,0.2745095
1237671768542610706,6122,301,4,131,1298,3,258.217993231283,64.1446224565903,24.78376,24.39602,22.31623,21.38324,20.93659,1.190225,0.5286492,0.1487423,0.09746888,0.3147341
1237671768542610956,6122,301,4,131,1548,3,258.209427619826,64.1487323967465,23.75563,23.05678,22.38085,21.37226,20.82309,1.441764,0.306805,0.2493653,0.1547185,0.4557793
1237671768542610965,6122,301,4,131,1557,6,258.242517109361,64.1313113655806,24.64832,24.33954,24.6108,22.40096,23.73526,1.050249,0.4419171,0.553976,0.1877106,0.5405682
1237671939804561433,6162,301,3,133,25,6,258.024108612869,64.0445563478958,16.37732,14.86846,14.8674,12.73233,13.12111,0.007503553,0.004541671,0.01067573,0.001541429,0.005936606
1237671939804561435,6162,301,3,133,27,3,258.032429785991,64.0429566520254,21.73584,19.67429,18.75822,18.29198,18.02934,0.2070633,0.01587548,0.01074273,0.0103391,0.02670772
1237671939804561438,6162,301,3,133,30,3,258.026625320311,64.0472331845143,25.2864,23.43137,22.41543,21.73162,21.67256,0.8120634,0.2504447,0.1397381,0.1111964,0.3663661
1237671939804561439,6162,301,3,133,31,6,258.032088992943,64.0445801677205,25.61884,24.97773,23.92382,22.96786,21.06738,0.6628456,0.5848868,0.4526548,0.3115728,0.2321141
1237671939804561463,6162,301,3,133,55,6,258.139657260265,64.0361788807313,16.42292,14.76514,14.2301,14.0808,14.057,0.006409994,0.003035486,0.003511406,0.003739462,0.004189482
1237671939804561464,6162,301,3,133,56,6,258.127956474617,64.0299384420918,15.16778,14.93921,14.80719,15.14729,13.28784,0.005366835,0.01001588,0.01092879,0.01212265,0.005377444
1237671939804561468,6162,301,3,133,60,3,258.096472713234,64.0325247558209,19.74413,17.56668,16.5453,16.11852,15.78846,0.04538295,0.005149777,0.003739001,0.003663469,0.006476355
1237671939804561469,6162,301,3,133,61,6,258.161640764398,64.0443257930419,22.38034,19.71276,18.22763,17.26995,16.80783,0.2545794,0.01407275,0.007246896,0.005800213,0.009909094
1237671939804561470,6162,301,3,133,62,3,258.208366383736,64.0529482205171,19.22208,17.00105,16.03318,15.59466,15.34225,0.04538298,0.004396979,0.003275655,0.003198165,0.006463798
1237671939804561474,6162,301,3,133,66,3,258.067495327645,64.0367718751392,19.88776,17.80275,16.81038,16.36799,16.01531,0.05192012,0.0058539,0.004133952,0.004003015,0.007428243
1237671939804561478,6162,301,3,133,70,3,258.117679672048,64.0311021602684,19.87116,17.84584,16.8345,16.38828,16.09958,0.06186564,0.006521917,0.004604185,0.004374964,0.009035381
1237671939804561479,6162,301,3,133,71,6,258.079304878993,64.0456172406063,24.12425,20.39309,18.97379,17.95106,17.42216,0.860738,0.02160509,0.0104948,0.00755635,0.0138784
1237671939804561482,6162,301,3,133,74,3,258.099136042375,64.0364910511972,20.7059,18.48481,17.39518,17.07906,16.71403,0.0902672,0.008408884,0.005261502,0.005432393,0.01084295
1237671939804561483,6162,301,3,133,75,3,258.133634671946,64.0385560326226,19.56118,17.64848,16.64314,16.21251,15.97259,0.05867575,0.006904202,0.004506823,0.004314322,0.00960007
1237671939804561487,6162,301,3,133,79,3,258.080537265349,64.0356334104144,18.81614,16.63012,15.65813,15.25769,15.02383,0.06324681,0.005006138,0.003522045,0.003521375,0.008463643
1237671939804561494,6162,301,3,133,86,6,258.072335010505,64.0403093955909,24.23348,20.89938,19.46384,18.49763,18.00447,0.8913209,0.03109978,0.0140339,0.009903164,0.02005498
1237671939804561507,6162,301,3,133,99,6,258.081892336943,64.0350147387876,24.92276,22.96045,22.17181,24.3618,22.82689,0.8934766,0.2008071,0.1336942,0.6665442,0.5980814
1237671939804561508,6162,301,3,133,100,3,258.113882503033,64.0340045953319,22.75169,20.49649,19.628,19.20986,19.03254,0.4281955,0.02956308,0.0182904,0.01756611,0.05121419
1237671939804561516,6162,301,3,133,108,6,258.213579351777,64.049518458819,21.48704,20.32545,19.92253,19.72037,19.83837,0.1260456,0.0209722,0.0189653,0.02131065,0.08050679
1237671939804561517,6162,301,3,133,109,3,258.136525244273,64.0352132436631,24.63616,22.23687,24.80215,24.36184,19.48845,1.053602,0.105947,0.6244133,0.6216185,0.06212562
1237671939804561519,6162,301,3,133,111,3,258.143566076061,64.0362505065795,24.9542,22.51409,21.28122,20.9026,21.04582,0.950437,0.1277853,0.05756275,0.05774857,0.2374239
1237671939804561526,6162,301,3,133,118,6,258.208458208748,64.0488928941076,25.65082,25.08856,24.71228,24.309,19.00302,0.6248807,0.5693222,0.5736352,0.5515196,0.04166103
1237671939804561530,6162,301,3,133,122,6,258.06106660787,64.0449193362412,25.0121,22.99579,21.93387,20.79686,20.41156,0.9431953,0.1778002,0.09630922,0.05176106,0.1402578
1237671939804561537,6162,301,3,133,129,6,258.08737523156,64.0292336652496,24.54436,24.10866,22.15105,21.18204,20.54761,0.9968899,0.4066699,0.1119455,0.06905465,0.1507001
1237671939804561642,6162,301,3,133,234,3,258.24026130708,64.0510324043104,19.98869,18.03933,17.15539,16.76332,16.51385,0.07910972,0.007816929,0.005617437,0.005608907,0.01337698
1237671939804561644,6162,301,3,133,236,3,258.226396605187,64.0547105529803,21.23444,19.33139,18.44384,18.06085,17.83714,0.1318498,0.0125607,0.00878675,0.008756619,0.02284593
1237671939804561650,6162,301,3,133,242,3,258.236553762733,64.0531396472375,23.30561,21.02281,20.07052,19.48541,19.20402,0.6597188,0.03889681,0.02434412,0.02131076,0.06028998
1237671939804561651,6162,301,3,133,243,3,258.220449676553,64.0549485756306,21.3699,20.39255,20.05415,19.7429,19.95961,0.1343915,0.02409576,0.02404762,0.02557986,0.1154864
1237671939804561654,6162,301,3,133,246,3,258.250803924554,64.0514446193665,23.35486,22.33052,21.41311,21.12646,20.85163,0.6605617,0.116958,0.07640926,0.08051761,0.2379946
1237671939804561655,6162,301,3,133,247,6,258.252294879104,64.0561622945623,23.42069,23.10658,21.49283,20.91855,20.91755,0.6131919,0.1946626,0.06599252,0.0563949,0.2139359
1237671939804561657,6162,301,3,133,249,6,258.223839406033,64.056670091613,24.31881,23.55685,22.20395,21.62847,22.18481,0.9094144,0.2622956,0.1115122,0.09374826,0.4843135
1237671939804561658,6162,301,3,133,250,3,258.221491035307,64.05751480332,23.62345,23.08343,21.93963,21.61011,22.00141,0.7205829,0.1943409,0.0984074,0.1037423,0.4927125
1237671939804561659,6162,301,3,133,251,6,258.237479664315,64.0483453726154,25.98395,24.09442,22.6381,21.93617,22.37462,0.5170138,0.4211085,0.1768177,0.1360779,0.5809948
1237671939804561661,6162,301,3,133,253,3,258.242509801101,64.0562883408373,25.02411,22.71729,21.64671,21.66548,21.94478,1.214018,0.1740265,0.09858544,0.1556461,0.6331071
1237671939804561663,6162,301,3,133,255,3,258.245239382701,64.0479754393784,24.55164,25.17621,23.53266,22.37271,22.54333,1.047173,0.6184341,0.3756954,0.2033947,0.622688
1237671939804561664,6162,301,3,133,256,6,258.246152891835,64.0563574398074,24.25956,23.6968,22.81005,22.35062,22.93845,0.9541317,0.313241,0.2017628,0.1896428,0.6157712
1237671939804561667,6162,301,3,133,259,6,258.22782463514,64.0526916212813,24.04818,24.02834,22.96367,22.96207,23.28994,0.8822327,0.3903352,0.2261061,0.3073236,0.5471553
1237671939804561670,6162,301,3,133,262,3,258.239162767607,64.0468624930598,24.40623,24.49291,24.48398,22.64239,22.78631,1.075207,0.5490602,0.6488796,0.2657362,0.668609
1237671939804561671,6162,301,3,133,263,3,258.249688524577,64.0568478259201,24.26167,23.93353,23.53119,23.25758,22.6339,0.9894887,0.3874597,0.3794941,0.423273,0.6466665
1237671939804561674,6162,301,3,133,266,6,258.24295327727,64.0473159959811,25.89357,23.90017,23.21471,22.79834,22.96693,0.6858198,0.4343416,0.3766722,0.3681456,0.7859443
1237671939804561675,6162,301,3,133,267,3,258.24503266935,64.0546242774083,24.54116,23.73061,23.79614,23.37243,23.57089,1.128665,0.355244,0.4895954,0.4833554,0.5608919
1237671939804561693,6162,301,3,133,285,6,258.240857661565,64.1044370177498,17.74985,16.5122,16.09857,15.95413,15.90435,0.011496,0.00372841,0.003927274,0.004298697,0.006525141
1237671939804561816,6162,301,3,133,408,3,257.980121318827,64.0793111067537,20.87755,18.90534,17.99062,17.58206,17.32433,0.1072166,0.01002744,0.007047761,0.006938469,0.01662729
1237671939804561817,6162,301,3,133,409,3,257.983495008318,64.077977447925,24.5353,23.92573,21.25239,20.45922,20.06242,1.479775,0.5377931,0.07896673,0.05746022,0.157159
1237671939804561818,6162,301,3,133,410,3,257.983019530276,64.0776558554638,24.60791,23.52492,23.29683,23.41614,22.01128,1.173564,0.3031456,0.3456261,0.5096923,0.5492009
1237671939804561830,6162,301,3,133,422,3,257.991871547624,64.0891510021973,18.8715,16.84598,15.92457,15.48088,15.13799,0.03455658,0.004136099,0.003252046,0.003161851,0.005716679
1237671939804561831,6162,301,3,133,423,3,257.987103144247,64.0847498375066,20.39081,19.18195,18.84223,18.62953,18.69775,0.1111094,0.01585523,0.01689644,0.0206719,0.08386656
1237671939804561832,6162,301,3,133,424,3,257.991610528638,64.0927352805936,22.77603,21.69987,21.0853,20.73453,20.70621,0.3947333,0.06106872,0.04886068,0.0514275,0.1881797
1237671939804561833,6162,301,3,133,425,6,257.991587765682,64.0918275857981,25.53153,24.20807,22.97722,23.2206,21.86332,0.7225547,0.4377697,0.2301974,0.3798078,0.431519
1237671939804561847,6162,301,3,133,439,6,258.004663532636,64.0550378950956,20.9103,19.94219,19.64064,19.53691,19.48978,0.07868551,0.01588915,0.01547492,0.01846414,0.0579027
1237671939804561853,6162,301,3,133,445,6,258.00776236162,64.0645482949498,21.68036,19.26039,17.9787,17.45592,17.19436,0.1426426,0.01062275,0.006519704,0.006182629,0.01212275
1237671939804561862,6162,301,3,133,454,3,258.029198583189,64.0554908617312,19.4303,17.4287,16.4969,16.06833,15.74951,0.0474425,0.005157641,0.003851535,0.003764012,0.007569985
1237671939804561863,6162,301,3,133,455,3,258.025565786037,64.0538945497793,21.65671,19.74719,18.90191,18.55311,18.27202,0.2838131,0.02270222,0.01607254,0.01687914,0.04574355
1237671939804561873,6162,301,3,133,465,6,258.040103793,64.0371842038063,22.05615,19.74358,18.47131,17.96114,17.73583,0.1935425,0.01429678,0.008160052,0.007618413,0.01672558
1237671939804561874,6162,301,3,133,466,6,258.039458471394,64.0376035405291,23.51779,20.36136,19.21349,18.60643,18.20193,0.6300305,0.0229324,0.01320189,0.01138352,0.02436282
1237671939804561968,6162,301,3,133,560,6,258.166209417143,64.0398336507027,21.45793,18.90854,17.57008,16.15334,15.44005,0.1193268,0.00882112,0.005586389,0.004456056,0.005610505
1237671939804561969,6162,301,3,133,561,3,258.166209203708,64.0416363656281,23.05048,21.65714,21.0481,20.65047,22.29319,0.6069283,0.06987168,0.05765283,0.05923267,0.7281511
1237671939804561980,6162,301,3,133,572,3,258.187916681741,64.0310221817594,21.09698,19.19179,18.28752,17.89297,17.55083,0.142858,0.01288229,0.008909096,0.008866658,0.02160995
1237671939804562113,6162,301,3,133,705,6,258.01445041566,64.052102750815,23.18347,21.2964,19.94466,18.53601,17.82843,0.4715508,0.04070427,0.01890486,0.01005475,0.01758851
1237671939804562125,6162,301,3,133,717,3,258.009562097471,64.0709394842751,21.42309,20.34588,19.76959,19.35569,19.15079,0.1610693,0.02564335,0.02168431,0.0216067,0.06455895
1237671939804562143,6162,301,3,133,735,6,258.161776560367,64.0265942236045,21.83158,20.79665,20.30701,20.15475,20.00773,0.1620956,0.02841381,0.02444196,0.02861006,0.08983402
1237671939804562144,6162,301,3,133,736,3,258.166421012568,64.0271303108879,21.82846,20.81853,20.44344,20.1843,20.30079,0.2710739,0.04291991,0.04484612,0.05242176,0.2240575
1237671939804562145,6162,301,3,133,737,6,258.159404115404,64.0273666503376,24.25257,23.1365,22.37094,21.97425,21.80356,0.9944264,0.2107384,0.1457136,0.146503,0.4402604
1237671939804562316,6162,301,3,133,908,3,257.975599822495,64.0847469595528,25.33569,24.9714,22.48717,21.92161,21.83407,0.8099849,0.5806956,0.1501064,0.1322646,0.4204651
1237671939804562326,6162,301,3,133,918,3,257.991445400836,64.0791386050162,23.03145,21.50958,20.87809,20.5273,20.14281,0.7045618,0.07241285,0.0606266,0.06753179,0.1825495
1237671939804562327,6162,301,3,133,919,3,257.999712207841,64.0574245917432,23.36045,21.95664,21.24231,21.19594,21.35611,0.8329072,0.09831961,0.07374426,0.1022799,0.4379438
1237671939804562338,6162,301,3,133,930,3,258.006910206052,64.0587947259067,24.55281,22.2067,21.59612,21.67292,21.21542,1.527077,0.1264992,0.1063798,0.1666597,0.4236564
1237671939804562341,6162,301,3,133,933,3,258.009317430923,64.062185235698,23.05234,22.03788,21.59686,21.37588,21.00787,0.6596362,0.1074299,0.1020802,0.1234959,0.3343416
1237671939804562344,6162,301,3,133,936,6,257.9998442298,64.0954962761441,22.55018,21.26624,20.92916,20.86445,20.85607,0.2885892,0.03941375,0.03816171,0.04923359,0.1800941
1237671939804562346,6162,301,3,133,938,3,258.007956010945,64.0755831093574,23.25467,22.04591,21.74227,21.27203,22.24724,0.638433,0.08800367,0.09380488,0.08954483,0.6338065
